Project Name ▲,Sample ID,Source,Strategy,Selection,Layout,File Name,File Path,accession,experiment,instrument,run,spots,bases,size,published
BATS Chisholm,SAMN07137070,METAGENOMIC,WGS,RANDOM,paired,SRR5720338_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720338_2.fastq.gz,SRR5720338,SRX2937216,NextSeq 550,SRR5720338,"36,979,656",11.1G,4.5Gb,5/1/18
BATS Chisholm,SAMN07137071,METAGENOMIC,WGS,RANDOM,paired,SRR5720339_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720339_1.fastq.gz,SRR5720339,SRX2937215,NextSeq 550,SRR5720339,"39,799,254",11.9G,4.8Gb,5/1/18
BATS Chisholm,SAMN07137071,METAGENOMIC,WGS,RANDOM,paired,SRR5720339_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720339_2.fastq.gz,SRR5720339,SRX2937215,NextSeq 550,SRR5720339,"39,799,254",11.9G,4.8Gb,5/1/18
BATS Chisholm,SAMN07137072,METAGENOMIC,WGS,RANDOM,paired,SRR5720336_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720336_1.fastq.gz,SRR5720336,SRX2937218,NextSeq 550,SRR5720336,"35,071,483",10.5G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137072,METAGENOMIC,WGS,RANDOM,paired,SRR5720336_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720336_2.fastq.gz,SRR5720336,SRX2937218,NextSeq 550,SRR5720336,"35,071,483",10.5G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137073,METAGENOMIC,WGS,RANDOM,paired,SRR5720337_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720337_1.fastq.gz,SRR5720337,SRX2937217,NextSeq 550,SRR5720337,"21,473,448",6.4G,2.6Gb,5/1/18
BATS Chisholm,SAMN07137073,METAGENOMIC,WGS,RANDOM,paired,SRR5720337_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720337_2.fastq.gz,SRR5720337,SRX2937217,NextSeq 550,SRR5720337,"21,473,448",6.4G,2.6Gb,5/1/18
BATS Chisholm,SAMN07137074,METAGENOMIC,WGS,RANDOM,paired,SRR5720334_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720334_1.fastq.gz,SRR5720334,SRX2937220,NextSeq 550,SRR5720334,"30,926,179",9.3G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137074,METAGENOMIC,WGS,RANDOM,paired,SRR5720334_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720334_2.fastq.gz,SRR5720334,SRX2937220,NextSeq 550,SRR5720334,"30,926,179",9.3G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137075,METAGENOMIC,WGS,RANDOM,paired,SRR5720335_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720335_1.fastq.gz,SRR5720335,SRX2937219,NextSeq 550,SRR5720335,"34,743,413",10.4G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137075,METAGENOMIC,WGS,RANDOM,paired,SRR5720335_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720335_2.fastq.gz,SRR5720335,SRX2937219,NextSeq 550,SRR5720335,"34,743,413",10.4G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137076,METAGENOMIC,WGS,RANDOM,paired,SRR5720342_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720342_1.fastq.gz,SRR5720342,SRX2937212,NextSeq 550,SRR5720342,"31,522,929",9.5G,3.8Gb,5/1/18
BATS Chisholm,SAMN07137076,METAGENOMIC,WGS,RANDOM,paired,SRR5720342_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720342_2.fastq.gz,SRR5720342,SRX2937212,NextSeq 550,SRR5720342,"31,522,929",9.5G,3.8Gb,5/1/18
BATS Chisholm,SAMN07137077,METAGENOMIC,WGS,RANDOM,paired,SRR5720343_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720343_1.fastq.gz,SRR5720343,SRX2937211,NextSeq 550,SRR5720343,"28,856,326",8.7G,3.6Gb,5/1/18
BATS Chisholm,SAMN07137077,METAGENOMIC,WGS,RANDOM,paired,SRR5720343_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720343_2.fastq.gz,SRR5720343,SRX2937211,NextSeq 550,SRR5720343,"28,856,326",8.7G,3.6Gb,5/1/18
BATS Chisholm,SAMN07137078,METAGENOMIC,WGS,RANDOM,paired,SRR5720234_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720234_1.fastq.gz,SRR5720234,SRX2937320,NextSeq 550,SRR5720234,"26,654,563",8G,3.3Gb,5/1/18
BATS Chisholm,SAMN07137078,METAGENOMIC,WGS,RANDOM,paired,SRR5720234_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720234_2.fastq.gz,SRR5720234,SRX2937320,NextSeq 550,SRR5720234,"26,654,563",8G,3.3Gb,5/1/18
BATS Chisholm,SAMN07137079,METAGENOMIC,WGS,RANDOM,paired,SRR5720233_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720233_1.fastq.gz,SRR5720233,SRX2937321,NextSeq 550,SRR5720233,"20,031,665",6G,2.5Gb,5/1/18
BATS Chisholm,SAMN07137079,METAGENOMIC,WGS,RANDOM,paired,SRR5720233_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720233_2.fastq.gz,SRR5720233,SRX2937321,NextSeq 550,SRR5720233,"20,031,665",6G,2.5Gb,5/1/18
BATS Chisholm,SAMN07137080,METAGENOMIC,WGS,RANDOM,paired,SRR5720232_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720232_1.fastq.gz,SRR5720232,SRX2937322,NextSeq 550,SRR5720232,"27,855,946",8.4G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137080,METAGENOMIC,WGS,RANDOM,paired,SRR5720232_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720232_2.fastq.gz,SRR5720232,SRX2937322,NextSeq 550,SRR5720232,"27,855,946",8.4G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137081,METAGENOMIC,WGS,RANDOM,paired,SRR5720231_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720231_1.fastq.gz,SRR5720231,SRX2937323,NextSeq 550,SRR5720231,"27,754,160",8.3G,3.4Gb,5/1/18
BATS Chisholm,SAMN07137081,METAGENOMIC,WGS,RANDOM,paired,SRR5720231_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720231_2.fastq.gz,SRR5720231,SRX2937323,NextSeq 550,SRR5720231,"27,754,160",8.3G,3.4Gb,5/1/18
BATS Chisholm,SAMN07137082,METAGENOMIC,WGS,RANDOM,paired,SRR5720238_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720238_1.fastq.gz,SRR5720238,SRX2937316,NextSeq 550,SRR5720238,"26,097,780",7.8G,3.3Gb,5/1/18
BATS Chisholm,SAMN07137082,METAGENOMIC,WGS,RANDOM,paired,SRR5720238_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720238_2.fastq.gz,SRR5720238,SRX2937316,NextSeq 550,SRR5720238,"26,097,780",7.8G,3.3Gb,5/1/18
BATS Chisholm,SAMN07137083,METAGENOMIC,WGS,RANDOM,paired,SRR5720237_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720237_1.fastq.gz,SRR5720237,SRX2937317,NextSeq 550,SRR5720237,"27,661,750",8.3G,3.5Gb,5/1/18
BATS Chisholm,SAMN07137083,METAGENOMIC,WGS,RANDOM,paired,SRR5720237_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720237_2.fastq.gz,SRR5720237,SRX2937317,NextSeq 550,SRR5720237,"27,661,750",8.3G,3.5Gb,5/1/18
BATS Chisholm,SAMN07137084,METAGENOMIC,WGS,RANDOM,paired,SRR5720236_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720236_1.fastq.gz,SRR5720236,SRX2937318,NextSeq 550,SRR5720236,"40,112,857",12G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137084,METAGENOMIC,WGS,RANDOM,paired,SRR5720236_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720236_2.fastq.gz,SRR5720236,SRX2937318,NextSeq 550,SRR5720236,"40,112,857",12G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137085,METAGENOMIC,WGS,RANDOM,paired,SRR5720235_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720235_1.fastq.gz,SRR5720235,SRX2937319,NextSeq 550,SRR5720235,"13,300,975",4G,1.6Gb,5/1/18
BATS Chisholm,SAMN07137085,METAGENOMIC,WGS,RANDOM,paired,SRR5720235_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720235_2.fastq.gz,SRR5720235,SRX2937319,NextSeq 550,SRR5720235,"13,300,975",4G,1.6Gb,5/1/18
BATS Chisholm,SAMN07137086,METAGENOMIC,WGS,RANDOM,paired,SRR5720230_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720230_1.fastq.gz,SRR5720230,SRX2937324,NextSeq 550,SRR5720230,"33,880,679",10.2G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137086,METAGENOMIC,WGS,RANDOM,paired,SRR5720230_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720230_2.fastq.gz,SRR5720230,SRX2937324,NextSeq 550,SRR5720230,"33,880,679",10.2G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137087,METAGENOMIC,WGS,RANDOM,paired,SRR5720229_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720229_1.fastq.gz,SRR5720229,SRX2937325,NextSeq 550,SRR5720229,"33,805,701",10.1G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137087,METAGENOMIC,WGS,RANDOM,paired,SRR5720229_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720229_2.fastq.gz,SRR5720229,SRX2937325,NextSeq 550,SRR5720229,"33,805,701",10.1G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137088,METAGENOMIC,WGS,RANDOM,paired,SRR5720286_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720286_1.fastq.gz,SRR5720286,SRX2937268,NextSeq 550,SRR5720286,"12,732,789",3.8G,1.5Gb,5/1/18
BATS Chisholm,SAMN07137088,METAGENOMIC,WGS,RANDOM,paired,SRR5720286_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720286_2.fastq.gz,SRR5720286,SRX2937268,NextSeq 550,SRR5720286,"12,732,789",3.8G,1.5Gb,5/1/18
BATS Chisholm,SAMN07137089,METAGENOMIC,WGS,RANDOM,paired,SRR5720285_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720285_1.fastq.gz,SRR5720285,SRX2937269,NextSeq 550,SRR5720285,"40,710,568",12.2G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137089,METAGENOMIC,WGS,RANDOM,paired,SRR5720285_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720285_2.fastq.gz,SRR5720285,SRX2937269,NextSeq 550,SRR5720285,"40,710,568",12.2G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137090,METAGENOMIC,WGS,RANDOM,paired,SRR5720255_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720255_1.fastq.gz,SRR5720255,SRX2937299,NextSeq 550,SRR5720255,"37,218,319",11.2G,4.6Gb,5/1/18
BATS Chisholm,SAMN07137090,METAGENOMIC,WGS,RANDOM,paired,SRR5720255_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720255_2.fastq.gz,SRR5720255,SRX2937299,NextSeq 550,SRR5720255,"37,218,319",11.2G,4.6Gb,5/1/18
BATS Chisholm,SAMN07137091,METAGENOMIC,WGS,RANDOM,paired,SRR5720256_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720256_1.fastq.gz,SRR5720256,SRX2937298,NextSeq 550,SRR5720256,"35,777,935",10.7G,4.4Gb,5/1/18
BATS Chisholm,SAMN07137091,METAGENOMIC,WGS,RANDOM,paired,SRR5720256_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720256_2.fastq.gz,SRR5720256,SRX2937298,NextSeq 550,SRR5720256,"35,777,935",10.7G,4.4Gb,5/1/18
BATS Chisholm,SAMN07137092,METAGENOMIC,WGS,RANDOM,paired,SRR5720249_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720249_1.fastq.gz,SRR5720249,SRX2937305,NextSeq 550,SRR5720249,"42,389,421",12.7G,5.1Gb,5/1/18
BATS Chisholm,SAMN07137092,METAGENOMIC,WGS,RANDOM,paired,SRR5720249_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720249_2.fastq.gz,SRR5720249,SRX2937305,NextSeq 550,SRR5720249,"42,389,421",12.7G,5.1Gb,5/1/18
BATS Chisholm,SAMN07137093,METAGENOMIC,WGS,RANDOM,paired,SRR5720250_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720250_1.fastq.gz,SRR5720250,SRX2937304,NextSeq 550,SRR5720250,"47,629,264",14.3G,5.8Gb,5/1/18
BATS Chisholm,SAMN07137093,METAGENOMIC,WGS,RANDOM,paired,SRR5720250_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720250_2.fastq.gz,SRR5720250,SRX2937304,NextSeq 550,SRR5720250,"47,629,264",14.3G,5.8Gb,5/1/18
BATS Chisholm,SAMN07137094,METAGENOMIC,WGS,RANDOM,paired,SRR5720251_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720251_1.fastq.gz,SRR5720251,SRX2937303,NextSeq 550,SRR5720251,"17,374,067",5.2G,2.2Gb,5/1/18
BATS Chisholm,SAMN07137094,METAGENOMIC,WGS,RANDOM,paired,SRR5720251_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720251_2.fastq.gz,SRR5720251,SRX2937303,NextSeq 550,SRR5720251,"17,374,067",5.2G,2.2Gb,5/1/18
BATS Chisholm,SAMN07137095,METAGENOMIC,WGS,RANDOM,paired,SRR5720252_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720252_1.fastq.gz,SRR5720252,SRX2937302,NextSeq 550,SRR5720252,"30,163,252",9G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137095,METAGENOMIC,WGS,RANDOM,paired,SRR5720252_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720252_2.fastq.gz,SRR5720252,SRX2937302,NextSeq 550,SRR5720252,"30,163,252",9G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137096,METAGENOMIC,WGS,RANDOM,paired,SRR5720344_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720344_1.fastq.gz,SRR5720344,SRX2937210,NextSeq 550,SRR5720344,"23,249,078",7G,2.9Gb,5/1/18
BATS Chisholm,SAMN07137096,METAGENOMIC,WGS,RANDOM,paired,SRR5720344_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720344_2.fastq.gz,SRR5720344,SRX2937210,NextSeq 550,SRR5720344,"23,249,078",7G,2.9Gb,5/1/18
BATS Chisholm,SAMN07137097,METAGENOMIC,WGS,RANDOM,paired,SRR5720307_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720307_1.fastq.gz,SRR5720307,SRX2937247,NextSeq 550,SRR5720307,"18,278,548",5.5G,2.2Gb,5/1/18
BATS Chisholm,SAMN07137097,METAGENOMIC,WGS,RANDOM,paired,SRR5720307_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720307_2.fastq.gz,SRR5720307,SRX2937247,NextSeq 550,SRR5720307,"18,278,548",5.5G,2.2Gb,5/1/18
BATS Chisholm,SAMN07137098,METAGENOMIC,WGS,RANDOM,paired,SRR5720280_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720280_1.fastq.gz,SRR5720280,SRX2937274,NextSeq 550,SRR5720280,"37,895,083",11.4G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137098,METAGENOMIC,WGS,RANDOM,paired,SRR5720280_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720280_2.fastq.gz,SRR5720280,SRX2937274,NextSeq 550,SRR5720280,"37,895,083",11.4G,4.9Gb,5/1/18
BATS Chisholm,SAMN07137099,METAGENOMIC,WGS,RANDOM,paired,SRR5720279_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720279_1.fastq.gz,SRR5720279,SRX2937275,NextSeq 550,SRR5720279,"31,018,220",9.3G,4Gb,5/1/18
BATS Chisholm,SAMN07137099,METAGENOMIC,WGS,RANDOM,paired,SRR5720279_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720279_2.fastq.gz,SRR5720279,SRX2937275,NextSeq 550,SRR5720279,"31,018,220",9.3G,4Gb,5/1/18
BATS Chisholm,SAMN07137100,METAGENOMIC,WGS,RANDOM,paired,SRR5720278_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720278_1.fastq.gz,SRR5720278,SRX2937276,NextSeq 550,SRR5720278,"24,861,137",7.5G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137100,METAGENOMIC,WGS,RANDOM,paired,SRR5720278_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720278_2.fastq.gz,SRR5720278,SRX2937276,NextSeq 550,SRR5720278,"24,861,137",7.5G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137101,METAGENOMIC,WGS,RANDOM,paired,SRR5720277_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720277_1.fastq.gz,SRR5720277,SRX2937277,NextSeq 550,SRR5720277,"30,565,919",9.2G,3.9Gb,5/1/18
BATS Chisholm,SAMN07137101,METAGENOMIC,WGS,RANDOM,paired,SRR5720277_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720277_2.fastq.gz,SRR5720277,SRX2937277,NextSeq 550,SRR5720277,"30,565,919",9.2G,3.9Gb,5/1/18
BATS Chisholm,SAMN07137102,METAGENOMIC,WGS,RANDOM,paired,SRR5720284_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720284_1.fastq.gz,SRR5720284,SRX2937270,NextSeq 550,SRR5720284,"32,686,035",9.8G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137102,METAGENOMIC,WGS,RANDOM,paired,SRR5720284_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720284_2.fastq.gz,SRR5720284,SRX2937270,NextSeq 550,SRR5720284,"32,686,035",9.8G,4.2Gb,5/1/18
BATS Chisholm,SAMN07137103,METAGENOMIC,WGS,RANDOM,paired,SRR5720283_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720283_1.fastq.gz,SRR5720283,SRX2937271,NextSeq 550,SRR5720283,"21,770,198",6.5G,2.6Gb,5/1/18
BATS Chisholm,SAMN07137103,METAGENOMIC,WGS,RANDOM,paired,SRR5720283_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720283_2.fastq.gz,SRR5720283,SRX2937271,NextSeq 550,SRR5720283,"21,770,198",6.5G,2.6Gb,5/1/18
BATS Chisholm,SAMN07137104,METAGENOMIC,WGS,RANDOM,paired,SRR5720282_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720282_1.fastq.gz,SRR5720282,SRX2937272,NextSeq 550,SRR5720282,"31,485,248",9.4G,4Gb,5/1/18
BATS Chisholm,SAMN07137104,METAGENOMIC,WGS,RANDOM,paired,SRR5720282_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720282_2.fastq.gz,SRR5720282,SRX2937272,NextSeq 550,SRR5720282,"31,485,248",9.4G,4Gb,5/1/18
BATS Chisholm,SAMN07137105,METAGENOMIC,WGS,RANDOM,paired,SRR5720281_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720281_1.fastq.gz,SRR5720281,SRX2937273,NextSeq 550,SRR5720281,"33,845,957",10.2G,4.4Gb,5/1/18
BATS Chisholm,SAMN07137105,METAGENOMIC,WGS,RANDOM,paired,SRR5720281_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720281_2.fastq.gz,SRR5720281,SRX2937273,NextSeq 550,SRR5720281,"33,845,957",10.2G,4.4Gb,5/1/18
BATS Chisholm,SAMN07137106,METAGENOMIC,WGS,RANDOM,paired,SRR5720276_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720276_1.fastq.gz,SRR5720276,SRX2937278,NextSeq 550,SRR5720276,"24,558,490",7.4G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137106,METAGENOMIC,WGS,RANDOM,paired,SRR5720276_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720276_2.fastq.gz,SRR5720276,SRX2937278,NextSeq 550,SRR5720276,"24,558,490",7.4G,3.2Gb,5/1/18
BATS Chisholm,SAMN07137107,METAGENOMIC,WGS,RANDOM,paired,SRR5720275_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720275_1.fastq.gz,SRR5720275,SRX2937279,NextSeq 550,SRR5720275,"39,505,982",11.9G,5Gb,5/1/18
BATS Chisholm,SAMN07137107,METAGENOMIC,WGS,RANDOM,paired,SRR5720275_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720275_2.fastq.gz,SRR5720275,SRX2937279,NextSeq 550,SRR5720275,"39,505,982",11.9G,5Gb,5/1/18
BATS Chisholm,SAMN07137108,METAGENOMIC,WGS,RANDOM,paired,SRR5720261_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720261_1.fastq.gz,SRR5720261,SRX2937293,NextSeq 550,SRR5720261,"29,153,986",8.7G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137108,METAGENOMIC,WGS,RANDOM,paired,SRR5720261_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720261_2.fastq.gz,SRR5720261,SRX2937293,NextSeq 550,SRR5720261,"29,153,986",8.7G,3.7Gb,5/1/18
BATS Chisholm,SAMN07137109,METAGENOMIC,WGS,RANDOM,paired,SRR5720262_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720262_1.fastq.gz,SRR5720262,SRX2937292,NextSeq 550,SRR5720262,"22,769,159",6.8G,2.9Gb,5/1/18
BATS Chisholm,SAMN07137109,METAGENOMIC,WGS,RANDOM,paired,SRR5720262_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720262_2.fastq.gz,SRR5720262,SRX2937292,NextSeq 550,SRR5720262,"22,769,159",6.8G,2.9Gb,5/1/18
BATS Chisholm,SAMN07137110,METAGENOMIC,WGS,RANDOM,paired,SRR5720263_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720263_1.fastq.gz,SRR5720263,SRX2937291,NextSeq 550,SRR5720263,"31,385,119",9.4G,4Gb,5/1/18
BATS Chisholm,SAMN07137110,METAGENOMIC,WGS,RANDOM,paired,SRR5720263_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720263_2.fastq.gz,SRR5720263,SRX2937291,NextSeq 550,SRR5720263,"31,385,119",9.4G,4Gb,5/1/18
BATS Chisholm,SAMN07137111,METAGENOMIC,WGS,RANDOM,paired,SRR5720264_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720264_1.fastq.gz,SRR5720264,SRX2937290,NextSeq 550,SRR5720264,"18,682,062",5.6G,2.4Gb,5/1/18
BATS Chisholm,SAMN07137111,METAGENOMIC,WGS,RANDOM,paired,SRR5720264_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720264_2.fastq.gz,SRR5720264,SRX2937290,NextSeq 550,SRR5720264,"18,682,062",5.6G,2.4Gb,5/1/18
BATS Chisholm,SAMN07137112,METAGENOMIC,WGS,RANDOM,paired,SRR5720257_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720257_1.fastq.gz,SRR5720257,SRX2937297,NextSeq 550,SRR5720257,"14,907,037",4.5G,1.7Gb,5/1/18
BATS Chisholm,SAMN07137112,METAGENOMIC,WGS,RANDOM,paired,SRR5720257_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720257_2.fastq.gz,SRR5720257,SRX2937297,NextSeq 550,SRR5720257,"14,907,037",4.5G,1.7Gb,5/1/18
BATS Chisholm,SAMN07137113,METAGENOMIC,WGS,RANDOM,paired,SRR5720258_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720258_1.fastq.gz,SRR5720258,SRX2937296,NextSeq 550,SRR5720258,"21,495,920",6.4G,2.5Gb,5/1/18
BATS Chisholm,SAMN07137113,METAGENOMIC,WGS,RANDOM,paired,SRR5720258_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720258_2.fastq.gz,SRR5720258,SRX2937296,NextSeq 550,SRR5720258,"21,495,920",6.4G,2.5Gb,5/1/18
BATS Chisholm,SAMN07137114,METAGENOMIC,WGS,RANDOM,paired,SRR5720259_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720259_1.fastq.gz,SRR5720259,SRX2937295,NextSeq 550,SRR5720259,"64,480,797",19.3G,8.3Gb,5/1/18
BATS Chisholm,SAMN07137114,METAGENOMIC,WGS,RANDOM,paired,SRR5720259_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720259_2.fastq.gz,SRR5720259,SRX2937295,NextSeq 550,SRR5720259,"64,480,797",19.3G,8.3Gb,5/1/18
BATS Chisholm,SAMN07137115,METAGENOMIC,WGS,RANDOM,paired,SRR5720260_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720260_1.fastq.gz,SRR5720260,SRX2937294,NextSeq 550,SRR5720260,"12,568,946",3.8G,1.5Gb,5/1/18
BATS Chisholm,SAMN07137115,METAGENOMIC,WGS,RANDOM,paired,SRR5720260_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720260_2.fastq.gz,SRR5720260,SRX2937294,NextSeq 550,SRR5720260,"12,568,946",3.8G,1.5Gb,5/1/18
BATS Chisholm,SAMN07137116,METAGENOMIC,WGS,RANDOM,paired,SRR5720253_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720253_1.fastq.gz,SRR5720253,SRX2937301,NextSeq 550,SRR5720253,"20,315,575",6.1G,2.3Gb,5/1/18
BATS Chisholm,SAMN07137116,METAGENOMIC,WGS,RANDOM,paired,SRR5720253_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720253_2.fastq.gz,SRR5720253,SRX2937301,NextSeq 550,SRR5720253,"20,315,575",6.1G,2.3Gb,5/1/18
BATS Chisholm,SAMN07137117,METAGENOMIC,WGS,RANDOM,paired,SRR5720254_1.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720254_1.fastq.gz,SRR5720254,SRX2937300,NextSeq 550,SRR5720254,"51,753,735",15.5G,6.7Gb,5/1/18
BATS Chisholm,SAMN07137117,METAGENOMIC,WGS,RANDOM,paired,SRR5720254_2.fastq.gz,/iplant/home/shared/planetmicrobe/sra/SRR5720254_2.fastq.gz,SRR5720254,SRX2937300,NextSeq 550,SRR5720254,"51,753,735",15.5G,6.7Gb,5/1/18
