experiment,instrument,run,spots,bases,size,published
SRX5950858[accn],NextSeq 500,SRR9178276,"63,109,867",18.9G,8.5Gb,2019-06-07
SRX5950858[accn],NextSeq 500,SRR9178276,"63,109,867",18.9G,8.5Gb,2019-06-07
SRX5950916[accn],NextSeq 500,SRR9178218,"65,500,042",19.7G,8.8Gb,2019-06-07
SRX5950916[accn],NextSeq 500,SRR9178218,"65,500,042",19.7G,8.8Gb,2019-06-07
SRX5951138[accn],NextSeq 500,SRR9178465,"48,835,891",14.7G,6.4Gb,2019-06-07
SRX5951138[accn],NextSeq 500,SRR9178465,"48,835,891",14.7G,6.4Gb,2019-06-07
SRX5951166[accn],NextSeq 500,SRR9178437,"45,673,719",13.7G,6.2Gb,2019-06-07
SRX5951166[accn],NextSeq 500,SRR9178437,"45,673,719",13.7G,6.2Gb,2019-06-07
SRX5951110[accn],NextSeq 500,SRR9178493,"38,830,029",11.6G,5.2Gb,2019-06-07
SRX5951110[accn],NextSeq 500,SRR9178493,"38,830,029",11.6G,5.2Gb,2019-06-07
SRX5951197[accn],NextSeq 500,SRR9178406,"53,344,239",16G,7.1Gb,2019-06-07
SRX5951197[accn],NextSeq 500,SRR9178406,"53,344,239",16G,7.1Gb,2019-06-07
SRX5951162[accn],NextSeq 500,SRR9178441,"70,690,243",21.2G,9.6Gb,2019-06-07
SRX5951162[accn],NextSeq 500,SRR9178441,"70,690,243",21.2G,9.6Gb,2019-06-07
SRX5951046[accn],NextSeq 500,SRR9178088,"54,760,768",16.4G,7.3Gb,2019-06-07
SRX5951046[accn],NextSeq 500,SRR9178088,"54,760,768",16.4G,7.3Gb,2019-06-07
SRX5951125[accn],NextSeq 500,SRR9178478,"69,124,638",20.8G,9.4Gb,2019-06-07
SRX5951125[accn],NextSeq 500,SRR9178478,"69,124,638",20.8G,9.4Gb,2019-06-07
SRX5950857[accn],NextSeq 500,SRR9178277,"63,578,205",19.1G,8.6Gb,2019-06-07
SRX5950857[accn],NextSeq 500,SRR9178277,"63,578,205",19.1G,8.6Gb,2019-06-07
SRX5951163[accn],NextSeq 500,SRR9178440,"52,290,000",15.7G,7Gb,2019-06-07
SRX5951163[accn],NextSeq 500,SRR9178440,"52,290,000",15.7G,7Gb,2019-06-07
SRX5950975[accn],NextSeq 500,SRR9178159,"22,593,338",6.8G,2.6Gb,2019-06-07
SRX5950975[accn],NextSeq 500,SRR9178159,"22,593,338",6.8G,2.6Gb,2019-06-07
SRX5951167[accn],NextSeq 500,SRR9178436,"20,990,890",6.3G,2.4Gb,2019-06-07
SRX5951167[accn],NextSeq 500,SRR9178436,"20,990,890",6.3G,2.4Gb,2019-06-07
SRX5951116[accn],NextSeq 500,SRR9178487,"20,520,087",6.1G,2.4Gb,2019-06-07
SRX5951116[accn],NextSeq 500,SRR9178487,"20,520,087",6.1G,2.4Gb,2019-06-07
SRX5951120[accn],NextSeq 500,SRR9178483,"27,762,061",8.3G,3.2Gb,2019-06-07
SRX5951120[accn],NextSeq 500,SRR9178483,"27,762,061",8.3G,3.2Gb,2019-06-07
SRX5951193[accn],NextSeq 500,SRR9178410,"21,999,430",6.6G,2.5Gb,2019-06-07
SRX5951193[accn],NextSeq 500,SRR9178410,"21,999,430",6.6G,2.5Gb,2019-06-07
SRX5951051[accn],NextSeq 500,SRR9178083,"31,080,527",9.3G,3.6Gb,2019-06-07
SRX5951051[accn],NextSeq 500,SRR9178083,"31,080,527",9.3G,3.6Gb,2019-06-07
SRX5951071[accn],NextSeq 500,SRR9178532,"33,924,916",10.2G,3.9Gb,2019-06-07
SRX5951071[accn],NextSeq 500,SRR9178532,"33,924,916",10.2G,3.9Gb,2019-06-07
SRX5950731[accn],NextSeq 500,SRR9178403,"25,808,648",7.7G,3Gb,2019-06-07
SRX5950731[accn],NextSeq 500,SRR9178403,"25,808,648",7.7G,3Gb,2019-06-07
SRX5951112[accn],NextSeq 500,SRR9178491,"29,760,224",8.9G,3.4Gb,2019-06-07
SRX5951112[accn],NextSeq 500,SRR9178491,"29,760,224",8.9G,3.4Gb,2019-06-07
SRX5950803[accn],NextSeq 500,SRR9178331,"31,387,537",9.4G,3.6Gb,2019-06-07
SRX5950803[accn],NextSeq 500,SRR9178331,"31,387,537",9.4G,3.6Gb,2019-06-07
SRX5951096[accn],NextSeq 500,SRR9178507,"30,860,352",9.3G,3.6Gb,2019-06-07
SRX5951096[accn],NextSeq 500,SRR9178507,"30,860,352",9.3G,3.6Gb,2019-06-07
SRX5951054[accn],NextSeq 500,SRR9178080,"32,683,674",9.8G,3.8Gb,2019-06-07
SRX5951054[accn],NextSeq 500,SRR9178080,"32,683,674",9.8G,3.8Gb,2019-06-07
SRX5950940[accn],NextSeq 500,SRR9178194,"30,022,198",9G,3.9Gb,2019-06-07
SRX5950940[accn],NextSeq 500,SRR9178194,"30,022,198",9G,3.9Gb,2019-06-07
SRX5951037[accn],NextSeq 500,SRR9178097,"31,069,497",9.3G,4Gb,2019-06-07
SRX5951037[accn],NextSeq 500,SRR9178097,"31,069,497",9.3G,4Gb,2019-06-07
SRX5950941[accn],NextSeq 500,SRR9178193,"34,534,162",10.3G,4.4Gb,2019-06-07
SRX5950941[accn],NextSeq 500,SRR9178193,"34,534,162",10.3G,4.4Gb,2019-06-07
SRX5951025[accn],NextSeq 500,SRR9178109,"32,696,112",9.8G,4.2Gb,2019-06-07
SRX5951025[accn],NextSeq 500,SRR9178109,"32,696,112",9.8G,4.2Gb,2019-06-07
SRX5950847[accn],NextSeq 500,SRR9178287,"38,565,076",11.6G,4.9Gb,2019-06-07
SRX5950847[accn],NextSeq 500,SRR9178287,"38,565,076",11.6G,4.9Gb,2019-06-07
SRX5950909[accn],NextSeq 500,SRR9178225,"46,713,429",14G,6Gb,2019-06-07
SRX5950909[accn],NextSeq 500,SRR9178225,"46,713,429",14G,6Gb,2019-06-07
SRX5951119[accn],NextSeq 500,SRR9178484,"38,319,561",11.5G,4.9Gb,2019-06-07
SRX5951119[accn],NextSeq 500,SRR9178484,"38,319,561",11.5G,4.9Gb,2019-06-07
SRX5951044[accn],NextSeq 500,SRR9178090,"32,624,995",9.8G,4.2Gb,2019-06-07
SRX5951044[accn],NextSeq 500,SRR9178090,"32,624,995",9.8G,4.2Gb,2019-06-07
SRX5950907[accn],NextSeq 500,SRR9178227,"42,544,430",12.8G,5.5Gb,2019-06-07
SRX5950907[accn],NextSeq 500,SRR9178227,"42,544,430",12.8G,5.5Gb,2019-06-07
SRX5950850[accn],NextSeq 500,SRR9178284,"40,857,667",12.3G,5.4Gb,2019-06-07
SRX5950850[accn],NextSeq 500,SRR9178284,"40,857,667",12.3G,5.4Gb,2019-06-07
SRX5951043[accn],NextSeq 500,SRR9178091,"63,682,019",19.1G,8.3Gb,2019-06-07
SRX5951043[accn],NextSeq 500,SRR9178091,"63,682,019",19.1G,8.3Gb,2019-06-07
SRX5950798[accn],NextSeq 500,SRR9178336,"55,431,241",16.5G,7Gb,2019-06-07
SRX5950798[accn],NextSeq 500,SRR9178336,"55,431,241",16.5G,7Gb,2019-06-07
SRX5951034[accn],NextSeq 500,SRR9178100,"21,365,091",6.3G,2.7Gb,2019-06-07
SRX5951034[accn],NextSeq 500,SRR9178100,"21,365,091",6.3G,2.7Gb,2019-06-07
SRX5950901[accn],NextSeq 500,SRR9178233,"21,546,284",6.4G,2.8Gb,2019-06-07
SRX5950901[accn],NextSeq 500,SRR9178233,"21,546,284",6.4G,2.8Gb,2019-06-07
SRX5950914[accn],NextSeq 500,SRR9178220,"29,287,943",8.8G,3.8Gb,2019-06-07
SRX5950914[accn],NextSeq 500,SRR9178220,"29,287,943",8.8G,3.8Gb,2019-06-07
SRX5950943[accn],NextSeq 500,SRR9178191,"41,438,887",12.4G,5.4Gb,2019-06-07
SRX5950943[accn],NextSeq 500,SRR9178191,"41,438,887",12.4G,5.4Gb,2019-06-07
SRX5951052[accn],NextSeq 500,SRR9178082,"37,841,135",11.3G,4.9Gb,2019-06-07
SRX5951052[accn],NextSeq 500,SRR9178082,"37,841,135",11.3G,4.9Gb,2019-06-07
SRX5950732[accn],NextSeq 500,SRR9178402,"44,743,655",13.4G,5.8Gb,2019-06-07
SRX5950732[accn],NextSeq 500,SRR9178402,"44,743,655",13.4G,5.8Gb,2019-06-07
SRX5950976[accn],NextSeq 500,SRR9178158,"37,220,339",11.2G,4.9Gb,2019-06-07
SRX5950976[accn],NextSeq 500,SRR9178158,"37,220,339",11.2G,4.9Gb,2019-06-07
SRX5951144[accn],NextSeq 500,SRR9178459,"40,469,360",12.1G,5.3Gb,2019-06-07
SRX5951144[accn],NextSeq 500,SRR9178459,"40,469,360",12.1G,5.3Gb,2019-06-07
SRX5951194[accn],NextSeq 500,SRR9178409,"34,290,704",10.3G,4.5Gb,2019-06-07
SRX5951194[accn],NextSeq 500,SRR9178409,"34,290,704",10.3G,4.5Gb,2019-06-07
SRX5951053[accn],NextSeq 500,SRR9178081,"48,538,533",14.5G,6.3Gb,2019-06-07
SRX5951053[accn],NextSeq 500,SRR9178081,"48,538,533",14.5G,6.3Gb,2019-06-07
SRX5951146[accn],NextSeq 500,SRR9178457,"47,185,039",14.2G,6.2Gb,2019-06-07
SRX5951146[accn],NextSeq 500,SRR9178457,"47,185,039",14.2G,6.2Gb,2019-06-07
SRX5950922[accn],NextSeq 500,SRR9178212,"36,948,428",11.1G,4.8Gb,2019-06-07
SRX5950922[accn],NextSeq 500,SRR9178212,"36,948,428",11.1G,4.8Gb,2019-06-07
SRX5950855[accn],NextSeq 500,SRR9178279,"19,458,680",5.8G,2.5Gb,2019-06-07
SRX5950855[accn],NextSeq 500,SRR9178279,"19,458,680",5.8G,2.5Gb,2019-06-07
SRX5951160[accn],NextSeq 500,SRR9178443,"21,754,954",6.5G,2.8Gb,2019-06-07
SRX5951160[accn],NextSeq 500,SRR9178443,"21,754,954",6.5G,2.8Gb,2019-06-07
SRX5950852[accn],NextSeq 500,SRR9178282,"21,628,754",6.5G,2.7Gb,2019-06-07
SRX5950852[accn],NextSeq 500,SRR9178282,"21,628,754",6.5G,2.7Gb,2019-06-07
SRX5950815[accn],NextSeq 500,SRR9178319,"20,573,014",6.2G,2.6Gb,2019-06-07
SRX5950815[accn],NextSeq 500,SRR9178319,"20,573,014",6.2G,2.6Gb,2019-06-07
SRX5950985[accn],NextSeq 500,SRR9178149,"26,508,877",8G,3.4Gb,2019-06-07
SRX5950985[accn],NextSeq 500,SRR9178149,"26,508,877",8G,3.4Gb,2019-06-07
SRX5951032[accn],NextSeq 500,SRR9178102,"29,615,877",8.9G,3.9Gb,2019-06-07
SRX5951032[accn],NextSeq 500,SRR9178102,"29,615,877",8.9G,3.9Gb,2019-06-07
SRX5950773[accn],NextSeq 500,SRR9178361,"31,456,534",9.4G,4Gb,2019-06-07
SRX5950773[accn],NextSeq 500,SRR9178361,"31,456,534",9.4G,4Gb,2019-06-07
SRX5950917[accn],NextSeq 500,SRR9178217,"42,359,157",12.7G,5.5Gb,2019-06-07
SRX5950917[accn],NextSeq 500,SRR9178217,"42,359,157",12.7G,5.5Gb,2019-06-07
SRX5950990[accn],NextSeq 500,SRR9178144,"28,025,423",8.4G,3.6Gb,2019-06-07
SRX5950990[accn],NextSeq 500,SRR9178144,"28,025,423",8.4G,3.6Gb,2019-06-07
SRX5951039[accn],NextSeq 500,SRR9178095,"19,410,204",5.8G,2.5Gb,2019-06-07
SRX5951039[accn],NextSeq 500,SRR9178095,"19,410,204",5.8G,2.5Gb,2019-06-07
SRX5951068[accn],NextSeq 500,SRR9178535,"33,011,457",9.9G,4.3Gb,2019-06-07
SRX5951068[accn],NextSeq 500,SRR9178535,"33,011,457",9.9G,4.3Gb,2019-06-07
SRX5951069[accn],NextSeq 500,SRR9178534,"29,852,281",9G,3.8Gb,2019-06-07
SRX5951069[accn],NextSeq 500,SRR9178534,"29,852,281",9G,3.8Gb,2019-06-07
SRX5950759[accn],NextSeq 500,SRR9178375,"26,239,027",7.8G,3.4Gb,2019-06-07
SRX5950759[accn],NextSeq 500,SRR9178375,"26,239,027",7.8G,3.4Gb,2019-06-07
SRX5950989[accn],NextSeq 500,SRR9178145,"28,725,211",8.5G,3.7Gb,2019-06-07
SRX5950989[accn],NextSeq 500,SRR9178145,"28,725,211",8.5G,3.7Gb,2019-06-07
SRX5950767[accn],NextSeq 500,SRR9178367,"24,266,421",7.3G,3.1Gb,2019-06-07
SRX5950767[accn],NextSeq 500,SRR9178367,"24,266,421",7.3G,3.1Gb,2019-06-07
SRX5951127[accn],NextSeq 500,SRR9178476,"27,136,346",8.1G,3.5Gb,2019-06-07
SRX5951127[accn],NextSeq 500,SRR9178476,"27,136,346",8.1G,3.5Gb,2019-06-07
SRX5950938[accn],NextSeq 500,SRR9178196,"23,429,086",7G,3Gb,2019-06-07
SRX5950938[accn],NextSeq 500,SRR9178196,"23,429,086",7G,3Gb,2019-06-07
SRX5951099[accn],NextSeq 500,SRR9178504,"31,725,111",9.5G,4.1Gb,2019-06-07
SRX5951099[accn],NextSeq 500,SRR9178504,"31,725,111",9.5G,4.1Gb,2019-06-07
SRX5950795[accn],NextSeq 500,SRR9178339,"25,175,133",7.6G,3.3Gb,2019-06-07
SRX5950795[accn],NextSeq 500,SRR9178339,"25,175,133",7.6G,3.3Gb,2019-06-07
SRX5950761[accn],NextSeq 500,SRR9178373,"31,434,859",9.4G,4.1Gb,2019-06-07
SRX5950761[accn],NextSeq 500,SRR9178373,"31,434,859",9.4G,4.1Gb,2019-06-07
SRX5950980[accn],NextSeq 500,SRR9178154,"44,876,379",13.5G,5.8Gb,2019-06-07
SRX5950980[accn],NextSeq 500,SRR9178154,"44,876,379",13.5G,5.8Gb,2019-06-07
SRX5951147[accn],NextSeq 500,SRR9178456,"38,969,879",11.7G,5.1Gb,2019-06-07
SRX5951147[accn],NextSeq 500,SRR9178456,"38,969,879",11.7G,5.1Gb,2019-06-07
SRX5951055[accn],NextSeq 500,SRR9178079,"40,052,124",12G,5.2Gb,2019-06-07
SRX5951055[accn],NextSeq 500,SRR9178079,"40,052,124",12G,5.2Gb,2019-06-07
SRX5951097[accn],NextSeq 500,SRR9178506,"49,393,150",14.8G,6.4Gb,2019-06-07
SRX5951097[accn],NextSeq 500,SRR9178506,"49,393,150",14.8G,6.4Gb,2019-06-07
SRX5951109[accn],NextSeq 500,SRR9178494,"20,774,041",6.2G,2.6Gb,2019-06-07
SRX5951109[accn],NextSeq 500,SRR9178494,"20,774,041",6.2G,2.6Gb,2019-06-07
SRX5950991[accn],NextSeq 500,SRR9178143,"20,818,911",6.2G,2.6Gb,2019-06-07
SRX5950991[accn],NextSeq 500,SRR9178143,"20,818,911",6.2G,2.6Gb,2019-06-07
SRX5951113[accn],NextSeq 500,SRR9178490,"20,512,404",6.1G,2.6Gb,2019-06-07
SRX5951113[accn],NextSeq 500,SRR9178490,"20,512,404",6.1G,2.6Gb,2019-06-07
SRX5950772[accn],NextSeq 500,SRR9178362,"32,509,251",9.8G,4.1Gb,2019-06-07
SRX5950772[accn],NextSeq 500,SRR9178362,"32,509,251",9.8G,4.1Gb,2019-06-07
SRX5951075[accn],NextSeq 500,SRR9178528,"35,030,392",10.5G,4.4Gb,2019-06-07
SRX5951075[accn],NextSeq 500,SRR9178528,"35,030,392",10.5G,4.4Gb,2019-06-07
SRX5951015[accn],NextSeq 500,SRR9178119,"41,084,992",12.3G,5.2Gb,2019-06-07
SRX5951015[accn],NextSeq 500,SRR9178119,"41,084,992",12.3G,5.2Gb,2019-06-07
SRX5950904[accn],NextSeq 500,SRR9178230,"31,820,147",9.5G,4.1Gb,2019-06-07
SRX5950904[accn],NextSeq 500,SRR9178230,"31,820,147",9.5G,4.1Gb,2019-06-07
SRX5950765[accn],NextSeq 500,SRR9178369,"21,205,199",6.4G,2.7Gb,2019-06-07
SRX5950765[accn],NextSeq 500,SRR9178369,"21,205,199",6.4G,2.7Gb,2019-06-07
SRX5950974[accn],NextSeq 500,SRR9178160,"26,753,177",8G,3.4Gb,2019-06-07
SRX5950974[accn],NextSeq 500,SRR9178160,"26,753,177",8G,3.4Gb,2019-06-07
SRX5951143[accn],NextSeq 500,SRR9178460,"25,282,984",7.6G,3.3Gb,2019-06-07
SRX5951143[accn],NextSeq 500,SRR9178460,"25,282,984",7.6G,3.3Gb,2019-06-07
SRX5951102[accn],NextSeq 500,SRR9178501,"24,516,671",7.3G,3.2Gb,2019-06-07
SRX5951102[accn],NextSeq 500,SRR9178501,"24,516,671",7.3G,3.2Gb,2019-06-07
SRX5951016[accn],NextSeq 500,SRR9178118,"23,116,526",6.9G,2.9Gb,2019-06-07
SRX5951016[accn],NextSeq 500,SRR9178118,"23,116,526",6.9G,2.9Gb,2019-06-07
SRX5951042[accn],NextSeq 500,SRR9178092,"36,527,907",10.9G,4.8Gb,2019-06-07
SRX5951042[accn],NextSeq 500,SRR9178092,"36,527,907",10.9G,4.8Gb,2019-06-07
SRX5951199[accn],NextSeq 500,SRR9178404,"37,462,074",11.2G,4.9Gb,2019-06-07
SRX5951199[accn],NextSeq 500,SRR9178404,"37,462,074",11.2G,4.9Gb,2019-06-07
SRX5951045[accn],NextSeq 500,SRR9178089,"27,691,577",8.3G,3.6Gb,2019-06-07
SRX5951045[accn],NextSeq 500,SRR9178089,"27,691,577",8.3G,3.6Gb,2019-06-07
SRX5951073[accn],NextSeq 500,SRR9178530,"49,711,112",14.9G,6.5Gb,2019-06-07
SRX5951073[accn],NextSeq 500,SRR9178530,"49,711,112",14.9G,6.5Gb,2019-06-07
SRX5950778[accn],NextSeq 500,SRR9178356,"36,426,091",10.9G,4.8Gb,2019-06-07
SRX5950778[accn],NextSeq 500,SRR9178356,"36,426,091",10.9G,4.8Gb,2019-06-07
SRX5951038[accn],NextSeq 500,SRR9178096,"36,423,121",10.9G,4.8Gb,2019-06-07
SRX5951038[accn],NextSeq 500,SRR9178096,"36,423,121",10.9G,4.8Gb,2019-06-07
SRX5951124[accn],NextSeq 500,SRR9178479,"36,328,510",10.9G,4.8Gb,2019-06-07
SRX5951124[accn],NextSeq 500,SRR9178479,"36,328,510",10.9G,4.8Gb,2019-06-07
SRX5951033[accn],NextSeq 500,SRR9178101,"39,810,057",11.9G,5.2Gb,2019-06-07
SRX5951033[accn],NextSeq 500,SRR9178101,"39,810,057",11.9G,5.2Gb,2019-06-07
SRX5950911[accn],NextSeq 500,SRR9178223,"25,994,747",7.8G,3.5Gb,2019-06-07
SRX5950911[accn],NextSeq 500,SRR9178223,"25,994,747",7.8G,3.5Gb,2019-06-07
SRX5950843[accn],NextSeq 500,SRR9178291,"29,462,566",8.8G,3.9Gb,2019-06-07
SRX5950843[accn],NextSeq 500,SRR9178291,"29,462,566",8.8G,3.9Gb,2019-06-07
SRX5951158[accn],NextSeq 500,SRR9178445,"35,188,543",10.5G,4.6Gb,2019-06-07
SRX5951158[accn],NextSeq 500,SRR9178445,"35,188,543",10.5G,4.6Gb,2019-06-07
SRX5950846[accn],NextSeq 500,SRR9178288,"38,897,380",11.6G,5.1Gb,2019-06-07
SRX5950846[accn],NextSeq 500,SRR9178288,"38,897,380",11.6G,5.1Gb,2019-06-07
SRX5950915[accn],NextSeq 500,SRR9178219,"35,083,177",10.5G,4.1Gb,2019-06-07
SRX5950915[accn],NextSeq 500,SRR9178219,"35,083,177",10.5G,4.1Gb,2019-06-07
SRX5950804[accn],NextSeq 500,SRR9178330,"27,747,066",8.3G,3.3Gb,2019-06-07
SRX5950804[accn],NextSeq 500,SRR9178330,"27,747,066",8.3G,3.3Gb,2019-06-07
SRX5950820[accn],NextSeq 500,SRR9178314,"32,702,802",9.8G,3.8Gb,2019-06-07
SRX5950820[accn],NextSeq 500,SRR9178314,"32,702,802",9.8G,3.8Gb,2019-06-07
SRX5950860[accn],NextSeq 500,SRR9178274,"37,980,359",11.4G,4.5Gb,2019-06-07
SRX5950860[accn],NextSeq 500,SRR9178274,"37,980,359",11.4G,4.5Gb,2019-06-07
SRX5951118[accn],NextSeq 500,SRR9178485,"26,722,418",8G,3.2Gb,2019-06-07
SRX5951118[accn],NextSeq 500,SRR9178485,"26,722,418",8G,3.2Gb,2019-06-07
SRX5951161[accn],NextSeq 500,SRR9178442,"33,342,643",10G,3.9Gb,2019-06-07
SRX5951161[accn],NextSeq 500,SRR9178442,"33,342,643",10G,3.9Gb,2019-06-07
SRX5950845[accn],NextSeq 500,SRR9178289,"35,348,562",10.6G,4.2Gb,2019-06-07
SRX5950845[accn],NextSeq 500,SRR9178289,"35,348,562",10.6G,4.2Gb,2019-06-07
SRX5950912[accn],NextSeq 500,SRR9178222,"33,979,526",10.2G,4.1Gb,2019-06-07
SRX5950912[accn],NextSeq 500,SRR9178222,"33,979,526",10.2G,4.1Gb,2019-06-07
SRX5950780[accn],NextSeq 500,SRR9178354,"33,039,205",9.9G,4Gb,2019-06-07
SRX5950780[accn],NextSeq 500,SRR9178354,"33,039,205",9.9G,4Gb,2019-06-07
SRX5950984[accn],NextSeq 500,SRR9178150,"27,460,397",8.2G,3.3Gb,2019-06-07
SRX5950984[accn],NextSeq 500,SRR9178150,"27,460,397",8.2G,3.3Gb,2019-06-07
SRX5950926[accn],NextSeq 500,SRR9178208,"31,111,459",9.3G,3.8Gb,2019-06-07
SRX5950926[accn],NextSeq 500,SRR9178208,"31,111,459",9.3G,3.8Gb,2019-06-07
SRX5951159[accn],NextSeq 500,SRR9178444,"26,104,153",7.8G,3.1Gb,2019-06-07
SRX5951159[accn],NextSeq 500,SRR9178444,"26,104,153",7.8G,3.1Gb,2019-06-07
SRX5950978[accn],NextSeq 500,SRR9178156,"24,274,767",7.3G,2.9Gb,2019-06-07
SRX5950978[accn],NextSeq 500,SRR9178156,"24,274,767",7.3G,2.9Gb,2019-06-07
SRX5950844[accn],NextSeq 500,SRR9178290,"27,870,387",8.4G,3.3Gb,2019-06-07
SRX5950844[accn],NextSeq 500,SRR9178290,"27,870,387",8.4G,3.3Gb,2019-06-07
SRX5950977[accn],NextSeq 500,SRR9178157,"28,999,324",8.7G,3.4Gb,2019-06-07
SRX5950977[accn],NextSeq 500,SRR9178157,"28,999,324",8.7G,3.4Gb,2019-06-07
SRX5951121[accn],NextSeq 500,SRR9178482,"33,659,289",10.1G,4Gb,2019-06-07
SRX5951121[accn],NextSeq 500,SRR9178482,"33,659,289",10.1G,4Gb,2019-06-07
SRX5950861[accn],NextSeq 500,SRR9178273,"28,534,005",8.6G,3.4Gb,2019-06-07
SRX5950861[accn],NextSeq 500,SRR9178273,"28,534,005",8.6G,3.4Gb,2019-06-07
SRX5951047[accn],NextSeq 500,SRR9178087,"38,958,226",11.7G,4.7Gb,2019-06-07
SRX5951047[accn],NextSeq 500,SRR9178087,"38,958,226",11.7G,4.7Gb,2019-06-07
SRX5951139[accn],NextSeq 500,SRR9178464,"39,294,556",11.8G,4.7Gb,2019-06-07
SRX5951139[accn],NextSeq 500,SRR9178464,"39,294,556",11.8G,4.7Gb,2019-06-07
SRX5951111[accn],NextSeq 500,SRR9178492,"31,747,341",9.5G,3.8Gb,2019-06-07
SRX5951111[accn],NextSeq 500,SRR9178492,"31,747,341",9.5G,3.8Gb,2019-06-07
SRX5950760[accn],NextSeq 500,SRR9178374,"30,645,145",9.2G,3.7Gb,2019-06-07
SRX5950760[accn],NextSeq 500,SRR9178374,"30,645,145",9.2G,3.7Gb,2019-06-07
SRX5951024[accn],NextSeq 500,SRR9178110,"32,194,412",9.7G,3.9Gb,2019-06-07
SRX5951024[accn],NextSeq 500,SRR9178110,"32,194,412",9.7G,3.9Gb,2019-06-07
SRX5951020[accn],NextSeq 500,SRR9178114,"28,042,668",8.4G,3.4Gb,2019-06-07
SRX5951020[accn],NextSeq 500,SRR9178114,"28,042,668",8.4G,3.4Gb,2019-06-07
SRX5951050[accn],NextSeq 500,SRR9178084,"28,123,977",8.4G,3.4Gb,2019-06-07
SRX5951050[accn],NextSeq 500,SRR9178084,"28,123,977",8.4G,3.4Gb,2019-06-07
SRX5950796[accn],NextSeq 500,SRR9178338,"31,382,038",9.4G,4Gb,2019-06-07
SRX5950796[accn],NextSeq 500,SRR9178338,"31,382,038",9.4G,4Gb,2019-06-07
SRX5951029[accn],NextSeq 500,SRR9178105,"32,424,853",9.7G,4.2Gb,2019-06-07
SRX5951029[accn],NextSeq 500,SRR9178105,"32,424,853",9.7G,4.2Gb,2019-06-07
SRX5950800[accn],NextSeq 500,SRR9178334,"33,820,520",10.2G,4.3Gb,2019-06-07
SRX5950800[accn],NextSeq 500,SRR9178334,"33,820,520",10.2G,4.3Gb,2019-06-07
SRX5950918[accn],NextSeq 500,SRR9178216,"27,595,479",8.3G,3.5Gb,2019-06-07
SRX5950918[accn],NextSeq 500,SRR9178216,"27,595,479",8.3G,3.5Gb,2019-06-07
SRX5951017[accn],NextSeq 500,SRR9178117,"28,020,505",8.4G,3.6Gb,2019-06-07
SRX5951017[accn],NextSeq 500,SRR9178117,"28,020,505",8.4G,3.6Gb,2019-06-07
SRX5951067[accn],NextSeq 500,SRR9178536,"34,320,824",10.3G,4.4Gb,2019-06-07
SRX5951067[accn],NextSeq 500,SRR9178536,"34,320,824",10.3G,4.4Gb,2019-06-07
SRX5950763[accn],NextSeq 500,SRR9178371,"30,957,199",9.3G,4Gb,2019-06-07
SRX5950763[accn],NextSeq 500,SRR9178371,"30,957,199",9.3G,4Gb,2019-06-07
SRX5950900[accn],NextSeq 500,SRR9178234,"30,741,615",9.2G,4Gb,2019-06-07
SRX5950900[accn],NextSeq 500,SRR9178234,"30,741,615",9.2G,4Gb,2019-06-07
SRX5951145[accn],NextSeq 500,SRR9178458,"31,274,973",9.4G,4.1Gb,2019-06-07
SRX5951145[accn],NextSeq 500,SRR9178458,"31,274,973",9.4G,4.1Gb,2019-06-07
SRX5951114[accn],NextSeq 500,SRR9178489,"48,981,125",14.7G,6.4Gb,2019-06-07
SRX5951114[accn],NextSeq 500,SRR9178489,"48,981,125",14.7G,6.4Gb,2019-06-07
SRX5950854[accn],NextSeq 500,SRR9178280,"27,879,304",8.4G,3.7Gb,2019-06-07
SRX5950854[accn],NextSeq 500,SRR9178280,"27,879,304",8.4G,3.7Gb,2019-06-07
SRX5951066[accn],NextSeq 500,SRR9178068,"38,718,832",11.6G,5Gb,2019-06-07
SRX5951066[accn],NextSeq 500,SRR9178068,"38,718,832",11.6G,5Gb,2019-06-07
SRX5950849[accn],NextSeq 500,SRR9178285,"28,169,368",8.5G,3.4Gb,2019-06-07
SRX5950849[accn],NextSeq 500,SRR9178285,"28,169,368",8.5G,3.4Gb,2019-06-07
SRX5950983[accn],NextSeq 500,SRR9178151,"29,763,914",8.9G,3.6Gb,2019-06-07
SRX5950983[accn],NextSeq 500,SRR9178151,"29,763,914",8.9G,3.6Gb,2019-06-07
SRX5950848[accn],NextSeq 500,SRR9178286,"25,550,754",7.7G,3.1Gb,2019-06-07
SRX5950848[accn],NextSeq 500,SRR9178286,"25,550,754",7.7G,3.1Gb,2019-06-07
SRX5951049[accn],NextSeq 500,SRR9178085,"37,185,215",11.2G,4.5Gb,2019-06-07
SRX5951049[accn],NextSeq 500,SRR9178085,"37,185,215",11.2G,4.5Gb,2019-06-07
SRX5950841[accn],NextSeq 500,SRR9178293,"32,755,086",9.8G,4.1Gb,2019-06-07
SRX5950841[accn],NextSeq 500,SRR9178293,"32,755,086",9.8G,4.1Gb,2019-06-07
SRX5950913[accn],NextSeq 500,SRR9178221,"38,373,700",11.5G,4.7Gb,2019-06-07
SRX5950913[accn],NextSeq 500,SRR9178221,"38,373,700",11.5G,4.7Gb,2019-06-07
SRX5950779[accn],NextSeq 500,SRR9178355,"37,948,327",11.4G,4.6Gb,2019-06-07
